id,url,source_name,source_url,title,subtitle,author_name,publish_date,content,top_image_url,top_image_caption,created_at,tags,categories
79,https://timesofmalta.com/article/offer-25000-quit-driving-behind-schedule-minister-admits.1112277,Times of Malta,https://timesofmalta.com,"Offer of €25,000 to quit driving is behind schedule, minister admits","Chris Bonett says idea will be launched as a pilot project, but can't say who is target",Matthew Bonanno,30/06/2025,"The government's plan to pay drivers €25,000 if they give up their driving licence for five years has yet to be finalised, according to Transport Minister Chris Bonett.  The incentive, one of 45 measures aimed at reducing Malta's car dependency that were unveiled in March, was meant to be introduced by June.   Speaking at a news conference on Monday morning to provide an update on which measures had been implemented in the second quarter of the year, Bonett said the cash offer - a €25,000 grant split into five yearly payments - would start as a pilot project rather than being open to everyone straight away.   However, the government has yet to finalise which demographic it will be targeting first.   ""It's not a budget issue. We don't want it to simply be an exercise in handing out money. We want to target people who will contribute to reducing traffic,"" the minister said.  Bonett suggested that young people could be the first to be eligible for the offer.   ""The number of young people who want to get their driving licence as soon as they turn 18 is still alarmingly high,"" he said.   The minister said that several objectives had been completed, including shifting services such as road cleansing and landscaping away from peak hours, and an increase in public transport routes.   Training has also started on TM Roads, the government's new online platform that will be used to improve efficiency, collaboration and transparency on road works.  Bonett said some other plans were running slightly behind schedule, but would be completed in the next week or two. He cited a park-and-ride facility for Paola and new circular bus routes in Paola and Siggiewi, and the launch of a national cycling strategy as examples.  Bonett said that by September, customer-facing government departments would start offering services after 9am. The shift to a later starting time is intended to reduce rush hour traffic on local roads.  A study on the feasibility of a cargo ferry between the Freeport and Gozo will be completed by September, as will a green travel policy that will encourage government workers to commute to work without using their cars.   Asked for a timeline on the start of a ferry service connecting Sliema, Bugibba and Gozo, Bonett said more details would be provided at the launch of the ferry terminal in Bugibba on Wednesday.   Bonett stressed that the measures were not meant to achieve ""sensationalist"" goals such as a huge reduction in traffic overnight, but to change the public's attitude towards cars.   ""A culture change is not something that happens overnight - it takes time. I want the next generation to be less car-dependent,"" he said.",https://cdn-attachments.timesofmalta.com/2f91a1a7d1a58be88760a6d95cc89f093f6f3a5f-1751291687-aa4068ed-1920x1280.jpg,"Transport Minister Chris Bonett (centre) said the government did not want the offer of €25,000 to be an exercise in handing out money with no end result. Photo: Jonathan Borg.",2025-07-02 10:10:14.665739+00,"{National,Traffic,Transport}",{}
40,https://timesofmalta.com/article/man-found-unconscious-sea-bugibba.1112344,Times of Malta,https://timesofmalta.com,Two swimmers found unconscious in sea in separate incidents,Both men were taken to Mater Dei Hospital for further treatment,Times of Malta,01/07/2025,"Updated at 8pm  Two men were found unconscious in the sea in two accidents on Tuesday.  Sources close to the emergency rescue services told Times of Malta that a man was spotted outside the swimming zone in Bugibba by Red Cross members at 3.30 pm.  He was brought to shore, and first-aid was administered. The man, a 38-year-old from Nepal, was taken by ambulance to Mater Dei Hospital for further treatment.   At 6.45 pm, police received another report of another man who was found unconscious in the sea, this time at Ghadira Bay. The man was taken to Mater Dei Hospital for further treatment.",https://cdn-attachments.timesofmalta.com/20c66b3293f3f5e3a92b58b96b36fd6c9ec705c0-1751378694-063f23f5-1920x1280.jpg,An ambulance and emergency doctors on site in Buġibba after the man was found unconscious.,2025-07-02 10:10:08.729249+00,"{Accident,Buġibba,Maritime,National}",{}
53,https://timesofmalta.com/article/widelyrespected-diver-dione-galdes-dies-sunday-accident.1112313,Times of Malta,https://timesofmalta.com,Widely-respected diver Dione Galdes dies after Sunday accident,'His passion for diving was matched only by his dedication to sharing it with others',Times of Malta,01/07/2025,"A 59-year-old diver has succumbed to injuries he suffered in an accident in Cirkewwa early on Sunday. The police confirmed his death on Tuesday morning at Mater Dei Hospital. Dione Galdes an experienced diving instructor from Iklin, was widely respected in the diving community.  ""Dione was not only a skilled diving instructor but also a trusted mentor, a generous advisor, and a true companion to all who had the privilege of knowing him,"" said Andrew P Zammit chairman, Calypso Subaqua Club in a Facebook tribute. ""His calm, approachable nature made him easy to work with, and his passion for diving was matched only by his dedication to sharing it with others."" He said that over the years Dione gave tirelessly of his time and expertise-supporting the club with teaching, technical guidance, and unwavering friendship. ""Many of us took our first underwater breaths under his care, and countless divers carry a part of his legacy in their training and love for the sport. His absence leaves a deep void in our community, but his spirit, his laughter, and his wisdom will remain with us always."" Magistrate Ian Farrugia is leading an investigation.",https://cdn-attachments.timesofmalta.com/fda0cf9c2d98e3a9060c3a68485a0c4b4506914b-1751352219-bd0fe2c5-1920x1280.jpg,Photo: Facebook/Calypso Sub-Aqua Club.,2025-07-02 10:10:10.935182+00,"{Accident,National}",{}
42,https://timesofmalta.com/article/calls-firstaid-centre-cirkewwa-marine-park-grow-following-diver-death.1112342,Times of Malta,https://timesofmalta.com,Calls for first-aid centre at Cirkewwa Marine Park grow following diver's death,"Deceased diver, Dione Galdes, was treated for almost half an hour in the sun",Marc Galdes,01/07/2025,"The diving community wants two ""wasted"" rooms at the Cirkewwa Marine Park to be used as a first-aid centre, after a renowned local diver was given emergency treatment out in the sun in front of other divers on Sunday. On Tuesday, 59-year-old Dione Galdes died after succumbing to injuries he suffered in an accident in Cirkewwa on Sunday. He was an experienced dive instructor from Iklin who was widely respected in the diving community. Diver David Agius said Galdes was given first-aid attention on the pavement in the sun, in front of other divers. Agius, who runs the diving community website divinginfo.mt, said that it was an unfortunate accident that happened in around two metres of water prior to the actual dive starting. The diving community has repeatedly said that the Cirkewwa Marine Park does not have a proper first-aid centre, and it has previously appealed for two rooms to be used as a first-aid centre. When news that Galdes suffered serious injuries spread on Sunday, Agius sent an email to the prime minister and the concerned authorities flagging the poor conditions in which Galdes received first-aid care. ""All treatment in full view of arriving local divers, diving tourists and passersby for close to 30 minutes, being given CPR in almost 40 degrees of sun until an ambulance from Mater Dei arrived,"" the email read. As this happened in public, Agius added that this scene also poorly affected divers mentally. The email reminded the government of the possibility of having two rooms, located next to the divers' bathrooms at Cirkewwa Marine Park, serve as a first aid room and a site office for park managers. Currently, these rooms are owned by Transport Malta and leased out to Gozo Channel Operations Ltd.  In April, the website uploaded an article highlighting the shortcomings of first-aid availability on-site. The article explained that first aiders and park managers stay in a rented container in the summer. However, they are unable to rent this in winter due to storms that may hit the area. First aid equipment - AED and spinal board - are located outside the divers' bathrooms, exposed to the sun and rain, it said. Besides this, the park lacks places where proper treatment can be administered, it added. ""A better equipped first aid room might provide access to better and more advanced first aid equipment and conditions that may allow better recovery opportunities and/or at least, privacy,"" the article wrote. The article referred to a similar incident in October 2024, where a British diver who died after succumbing to injuries was also given CPR for almost 30 minutes outside. The website, in May, announced that it had collected 236 signatures from the diving community, calling for the rooms to be used as a health centre and office. Questions were sent to Transport Malta and the Gozo Ministry.",https://cdn-attachments.timesofmalta.com/3109a6ed2de49fe777fd692d028a4570df18caf7-1751376277-e2d9fdf9-1920x1280.png,Location of the two rooms. Photo: divinginfo.mt,2025-07-02 10:10:09.024681+00,"{Accident,Diving,National}",{}
86,https://timesofmalta.com/article/proper-planning-piecemeal-announcements-needed-solve-traffic.1112369,Times of Malta,https://timesofmalta.com,"PN: Proper planning, not piecemeal announcements, needed to solve traffic issues","Ministerial announcements are not backed by proper studies, PN MPs say",Claudia Calleja,02/07/2025,"Malta needs a long-term strategy to address traffic and transport issues, rather than the current unplanned and piecemeal announcements being thrown out by the government, Mark Anthony Sammut, shadow minister for transport, said on Wednesday. He was speaking during a press conference held at the busy Aldo Moro Road in Marsa, alongside the shadow minister for the infrastructure Joseph Giglio. They noted that over recent months, Transport Minister Chris Bonett announced a series of measures aimed at tackling the traffic crisis. Some of these were meant to be implemented by the end of June but, as the minister himself confirmed, they ""got stuck in traffic."" Among these initiatives were a park-and-ride project in several localities, and a proposal to offer €25,000 to individuals who surrender their driving licence for five years. However, the minister had earlier this week revealed that the latter initiative had not yet progressed and the government had yet to finalise which demographic it would target first.   Sammut said the initiative had been announced before proper studies and costings were made. ""No deadlines have been met. This was launched without proper studies or costing,"" Sammut said. He recalled that less than a month ago, the minister also went into reverse gear over plans to raise the threshold for vintage car classification by five years to 35. Similarly, a proposed ferry service to Bugibba, promised for summer, had still not materialised, with June now over. ""This government is not following a clear plan, it is managing by crisis,"" he said, also pointing to massive inconvenience caused by simultaneous, uncoordinated roadworks in areas such as Cirkewwa, St Paul's Bay, Golden Bay and St Julian's. He argued that this reflected a basic lack of traffic management. Giglio echoed the sentiment, accusing the government of selling propaganda rather than delivering real results. ""Despite all the announcements, the impact on the roads has not matched the minister's claims,"" he said. ""All we need to do is look around us every day. There is confusion, a sense of crisis management. Even the announcement of a new Transport Malta unit to investigate traffic accidents - when this function already exists within the police - shows lack of planning,"" he said.",https://cdn-attachments.timesofmalta.com/4f9f6b891ed3985aa69ed6fbf70f5c87ad4b2aaf-1751443681-2f3c5255-1920x1280.jpg,Nationalist MPs have demanded proper plans to ease Malta's traffic congestion.,2025-07-02 10:10:15.604006+00,"{National,Pn,Traffic}",{}
178241,https://timesofmalta.com/article/malta-approach-tackling-traffic-congestion-questioned-new-eu-report.1112800,Times of Malta,https://timesofmalta.com,Malta's approach to tackling traffic congestion questioned in new EU report,"European Semester Report praises Malta's economy, flags broader concerns.",Neville Borg,09/07/2025,"An EU report has questioned Malta's carrot-not-stick approach to tackling traffic congestion, arguing that incentive-based measures have been ""largely ineffective"". The European Semester Report, which traces Malta's progress across a range of sectors, was presented to MCESD on Wednesday. The report points to a raft of measures unveiled earlier this year, singling out proposals to offer cash incentives to people willing to give up their cars or driving licences, or those willing to switch to small motorcycles. These measures ""still favour rewards over sanctions,"" the report says. Meanwhile, promises to create new parking facilities ""will further encourage car use, leading to increased congestion"". The report notes that ""measures to tackle congestion by disincentivising the use of private cars...are not foreseen"". ""Policies in place to address traffic congestion have been predominately incentive-based and largely ineffective,"" the report says. Its authors also say that measures to improve public road transport and alternative modes of mobility ""seem to be systematically lacking,"" with a 2024 ban on rental e-scooters further reducing options for alternative mobility. Government figures say the proposals unveiled earlier in the year are short-term, voluntary initiatives intended to encourage a cultural shift towards alternative modes of transport, with longer-term measures (including a mass transit system) set to follow. Meanwhile, recently announced plans to extend Malta's sea transport network have broadly met with public approval. The report explores several other areas of Malta's social and economic development, heaping praise on the country's economic performance but flagging several broader concerns. Economic growth is expected to continue, with Malta's low unemployment figures likely to remain stable. Meanwhile, the country's deficit is likely to dip at a faster rate than expected, with the country's debt-to-GDP ratio well within the EU's recommended margins. However, Malta remains highly dependent on fossil fuels, with one of the lowest rates of renewable energy uptake across the EU. Malta's blanket energy subsidies ""hinder electrification"" and should be phased out in favour of further investment in green investments and strengthening grid capacity, the report says. Meanwhile, poverty is rising among specific groups, including children, non-EU nationals, and older adults. Policy measures to address poverty among vulnerable groups have yet to yield results, the report suggests. And Malta still faces long-standing problems of court delays and skills shortages, with ""systemic shortcomings"" in Malta's educational system resulting in ""persistently insufficient basic skills,"" as well as low enrolment of tertiary students in STEM subjects. Positive report but several 'areas for improvement': MCESD In a statement, MCESD said the report highlights ""a strong and dynamic Maltese economy but points to areas requiring improvement"". The Council outlined the call for Malta to invest more in research and development, as well as to cut transport emissions and tackle traffic congestion. Meanwhile, Finance Minister Clyde Caruana welcomed the report, describing it as ""a moment of satisfaction but also of motivation"". ""We must continue working together to invest in crucial areas such as research, innovation, and training, and create a sustainable and inclusive economy for all,"" he said.",https://cdn-attachments.timesofmalta.com/b0d0005e780020562fe480b7f225351e3f0f96b0-1752065987-cd4f92ed-1920x1280.jpg,Malta hopes to cut traffic congestion through an incentive-based approach. File photo: Matthew Mirabelli,2025-07-18 14:43:09.06644+00,"{""European Union"",National,Traffic}",{}
136487,https://timesofmalta.com/article/tourist-dies-hotel-balcony-fall-st-julians.1112900,Times of Malta,https://timesofmalta.com,Tourist dies after falling off hotel balcony in St Julian's,The British man was certified dead on site,James Cummings,11/07/2025,"Updated 4.22pm A British tourist died in the early hours of Friday after falling off the balcony of his hotel in St Julian's. Police said preliminary investigations indicated that the 25-year-old man fell off the balcony of the hotel on Triq Spinola at around 4.15am. A medical team was called but the man was pronounced dead on the scene. Magistrate Philip Galea Farrugia is leading the inquiry, assisted by several experts as police investigations continue. Times of Malta has confirmed that the fatal incident happened at the Cavalieri Art Hotel and that the man fell off a balcony facing Triq Spinola, though no other details were available at the time of publication.  The police told Times of Malta that the road was temporarily closed for traffic earlier on Friday morning but once the body was taken away, the road was reopened. By 9am on Friday morning, the hotel appeared to be operating as usual with nothing to suggest the tragic events of the night before. Welsh news outlet Newyddion S4C reported Friday afternoon that the deceased tourist was a Welsh man from Gwynedd.",https://cdn-attachments.timesofmalta.com/a34e220f0e3d0aee0473ce3dd7f92abb804d8efd-1752216976-150a4d66-1920x1280.jpeg,"The young man fell from the hotel balcony on to the street, to the right. Photo: Chris Sant Fournier",2025-07-18 12:37:31.225837+00,"{Accident,National,""St Julian’S""}",{}
227172,https://timesofmalta.com/article/public-invited-propose-tech-solutions-malta-traffic-problems.1112969,Times of Malta,https://timesofmalta.com,Public invited to propose tech solutions for Malta's traffic problems,"Grants of up to €50,000 made available through new expression of interest",Times of Malta,12/07/2025,"Individuals, SMEs and startups have been offered up to €50,000 to propose innovative digital solutions to help manage Maltese traffic. The expression of interest, announced by the Transport Ministry on Saturday, is open to submissions from anyone who believes they have an idea that could significantly improve the situation on local roads. Ideas can range from traffic management systems to digital solutions to help connect people to vacant parking spots. Individuals who submit ideas can receive grants of up to €20,000 while startups, SMEs and other companies are eligible for grants of up to €50,000. Apart from grants, successful applicants will receive mentoring, access to official data and infrastructure and help to bring their ideas to fruition. Proposals can be submitted until September 30 and more information is available online. Transport Minister Chris Bonett urged people to take part in the initiative. ""The government is willing to invest in digital projects to improve road commuting nationwide,"" he said. Transport Malta CEO Kurt Farrugia echoed that. ""We are opening our doors to any opportunities that might improve Malta's mobility. Transport Malta is committed to providing a real platform to those with innovative ideas,"" Farrugia said. The expression of interest was announced during a visit the minister paid to World Pro Racing, which is using renders of local roads and sites on various advanced simulators.",https://cdn-attachments.timesofmalta.com/b9cd85737feede6914b9920acbf83be02427f9a0-1752312561-3fa4e449-1920x1280.jpg,A driving simulator at World Pro Racing. Photo: Transport Ministry,2025-07-18 17:10:29.217017+00,"{National,Tech,Traffic,Transport}",{}
306381,https://timesofmalta.com/article/toddler-serious-condition-falling-swimming-pool.1113437,Times of Malta,https://timesofmalta.com,Toddler in serious condition after falling into swimming pool,The accident happened on Monday evening,Times of Malta,22/07/2025,"A 16-month-old boy is in serious condition after falling in a pool in a private residence in Gozo, police said in a statement on Tuesday.  Police were reported of the accident on Monday evening at 7.30pm in a residence in Triq Gnien Imrik, in Xaghra.  The toddler, found unconscious, was given medical assistance by a medical team before being taken Gozo General Hospital. From there, he was then transported by helicopter to Mater Dei Hospital. Magistrate Simone Grech is leading an inquiry.  Last month, six-year-old Zaylen drowned in a Naxxar swimming pool after he wandered away from his relatives.",https://cdn-attachments.timesofmalta.com/7b5d202b3776ffd75847a647f9fd079347519ef7-1753165448-d4b24715-1920x1280.jpg,The accident took place in a private residence in Gozo. Photo: Shutterstock,2025-07-22 07:19:08.793084+00,"{Accident,Gozo,National}",{}
467164,https://timesofmalta.com/article/karmenu-muscat-driving-instructor-died-bus-accident-olympian.1113885,Times of Malta,https://timesofmalta.com,"Karmenu Muscat, driving instructor who died in bus accident, was an Olympian",Muscat represented Malta in cycling at the 1980 Moscow Olympic Games,Daniel Ellul,30/07/2025,"Karmenu Muscat, the Tallinja driving instructor who died on Tuesday after a bus rolled back on him, was part of Malta's representation in the 1980 Olympics. In a tribute post to the 63-year-old, the Maltese Olympic Committee said Muscat's Olympian legacy will not be forgotten. ""Karmenu proudly represented Malta in cycling at the 1980 Moscow Olympic Games,"" the MOC said, adding they are ""deeply saddened"" by his passing. Muscat was among only a handful of Maltese athletes in the Games held 45 years ago.  As part of the cycling team, Muscat participated in the team trials where Malta finished in the 20th position out of 23 nations, beating Libya, Cameroon and Ethiopia. The MOC sent their condolences to Muscat's family and loved ones. Muscat, who was a bus driving instructor, was caught between a back-rolling bus and a wall during the Tuesday afternoon incident at the Floriana Park and Ride.  A medical team was on site and Muscat was taken immediately to Mater Dei Hospital but died shortly afterwards. In a Facebook post, Malta's public transport operator Tallinja said the organisation was ""deeply saddened by the tragic loss of our colleague and dear friend, Karmenu Muscat, who passed away today in a devastating accident"". The company described him as someone many looked up to for his ""patience, professionalism, and dedication"".",https://cdn-attachments.timesofmalta.com/a79e209fb4298abf933da89bd8ebfcbfeb0aba4b-1753874048-1a3cd6c0-1920x1280.jpg,"Muscat, who was a bus driving instructor was caught between a back-rolling bus and a wall. Photo: Malta Public Transport",2025-07-30 12:08:49.00432+00,"{Accident,National,Olympics,Sport,Transport}",{}
489138,https://timesofmalta.com/article/random-drug-alcohol-testing-motorists-long-overdue-momentum.1113975,Times of Malta,https://timesofmalta.com,Random drug and alcohol testing of motorists 'long overdue',"Introduction of random testing 'long overdue', party says",Times of Malta,01/08/2025,"Momentum has joined calls for the introduction of random drug and alcohol testing of motorists. In a statement Friday, the party urged ""immediate action"" on the issue, saying it ""fully supports"" a call by Mater Dei emergency department doctor Jonathan Joslin for random testing of road users. Joslin made the appeal after three people died in three separate accidents on Sunday, calling the lack of legal provision for such testing ""one of the most critical gaps in current road safety enforcement"". Momentum said the introduction of random testing - not requiring reasonable suspicion - was ""not just a necessary step, it is long overdue"". ""Too many lives have been shattered, too many families left broken, and too many near-misses ignored. Road safety in Malta cannot wait for another tragedy. We must act with urgency and determination"", the party said. ""Momentum stands firmly behind the implementation of random testing, in line with proven international best practices that have saved lives across Europe."" The party stressed that driving while under the influence of alcohol or drugs was ""not a 'personal choice'; it is a public threat"". ""Random testing is not about punishing people, it is about deterrence, about prevention, and about protecting innocent lives. Allowing reckless behaviour on our roads to go unchecked is something we should all be worried about."" Momentum committee member Matthew Agius said that while the party was encouraged by growing awareness of the issue, ""awareness without action is meaningless"". ""It is time for Parliament, authorities, and enforcement agencies to rise to the occasion and introduce a robust, transparent and fair system of random roadside testing, one that is backed by law, supported by technology, and enforced consistently."" The party emphasised placing a ""culture of responsibility, accountability, and safety"" at the centre of transport policy, warning there was ""no room for complacency"". It called on the government to fast-track legal changes to combat the issue and advocated for roads to be built to encourage motorists to drive slower. On Wednesday, insurers added their voice to the calls for random testing.",https://cdn-attachments.timesofmalta.com/7361daae7cee95856e3efdb7b96d499800a61be9-1754030488-5f1685e9-1920x1280.png,"The party called for ""immediate action"" on the issue. File photo.",2025-08-01 06:59:24.788274+00,"{Alcohol,Drugs,Momentum,National,Police,Roads,Traffic}",{}
489580,https://timesofmalta.com/article/st-paul-bay-saw-traffic-accidents-last-quarter-nso.1114195,Times of Malta,https://timesofmalta.com,St Paul's Bay saw the most traffic accidents last quarter - NSO,The locality saw 240 accidents over three months,Times of Malta,05/08/2025,"St Paul's Bay was the locality with the highest number of road traffic accidents from April to June, according to figures released Tuesday. The locality saw some 240 accidents, followed by Birkirkara and Qormi, which saw 226 and 210 cases respectively, the National Statistics Office (NSO) said. Nationwide, there were more than 4,000 traffic accidents in the second quarter of the year, a reduction of nine per cent compared to the same period the year before. With one third of accidents, some 1,366 cases, the Northern Harbour District - comprising localities such as Sliema, St Julian's, Birkirkara and Qormi - was the most accident-prone. There were five fatalities from traffic incidents in the second quarter of the year, all in June, while 108 people were left grievously injured, including 73 drivers, 13 passengers and 22 others, such as pedestrians and cyclists.  Thursdays were the worst for road traffic casualties, amounting to 58, while Tuesdays were the worst for accidents overall, seeing some 645 cases, or 16% of the total. Motorists were most likely to have accidents in the mornings between the hours of 9am and midday, when there were more 884 cases, while 3am to 6am was the safest time to be on the roads, accounting for just 33 incidents. Some 13 cyclists were involved in traffic accidents, one fatally. Three suffered grievous injuries and nine suffered slight injuries. So far this year, 17 people have died on Malta's roads. Six died in July, five were killed in June, one in May, one in April, one in February and three in January. In 2022, Malta's deadliest year on record, 14 had died by August 1. By the end of that year, 26 people were killed on the road.",https://cdn-attachments.timesofmalta.com/86df8528cbde91747202864cb9ed09c20362ac21-1754397815-2e511e2b-1920x1280.png,Graphic: NSO.,2025-08-05 13:45:01.306289+00,"{Accident,National,Statistics}",{}
490267,https://timesofmalta.com/article/man-admits-driving-licence-insurance-cover.1114568,Times of Malta,https://timesofmalta.com,Man admits to driving without licence and insurance cover,The man's licence is suspended until next month,Monique Agius,12/08/2025,"A man has pleaded guilty to driving a van without insurance and while his licence was suspended. Omar Alhamdoalgorsh, 27, was accused of driving without a licence and insurance cover, breaching bail conditions and recidivism. Alhamdoalgorsh was caught after being stopped by community police and Transport Malta officials carrying out traffic inspections on Triq Burmarrad in St Paul's Bay, police inspector Warren Galea told a court Tuesday. The officers asked the accused for a licence and he said he did not have one. The sergeant contacted the Police's control room and was informed that Alhamdoalgorsh's licence was suspended until September 12. He was also informed that the man signs the bail book at Qawra Police Station. The man was arrested and arraigned in court on Tuesday afternoon. He confirmed he would plead guilty. While hearing submissions on punishment, the police inspector said this was the second time Alhamdoalgorsh was caught driving without a licence and the law was clear. The inspector said that while the man had adhered to his bail conditions, this incident led to a breach since he committed a crime while out on bail. Galea added that the man regretted having driven without a licence. Defence lawyer Noel Bianco said the man miscalculated and thought the suspension had elapsed and that he was clear to get back behind the wheel. He was also on his way to work when caught driving without a licence. The court fined him €5,500 and disqualified him from having a driving licence for 18 months, beginning after the current suspension elapses on September 12. The court ordered the forfeiture of €1,000 from his personal guarantee but did not revoke his bail. ""In these circumstances, you should really be careful. With all these incidents around us caused by the lack of care for traffic regulations, you should really be careful,"" Magistrate Jean Paul Grech warned the man before he left the courtroom. Police inspector Warren Galea prosecuted. Lawyer Noel Bianco assisted the accused.",https://cdn-attachments.timesofmalta.com/a0f75beefbf6d47219eb660575469145ec21504b-1755012534-466c55a9-1920x1280.jpg,The man said he thought his suspension had elapsed. Photo: Shutterstock.,2025-08-12 16:28:52.188882+00,"{Court,National,Traffic}",{}
490945,https://timesofmalta.com/article/transport-malta-unveils-management-plan-smaller-sigma-conference.1114917,Times of Malta,https://timesofmalta.com,Transport Malta unveils traffic management plan for smaller SiGMA conference,The plan is the same as last year's,Marc Galdes,20/08/2025,"Transport Malta revealed its traffic management plan for SiGMA's annual conference, which is expected to have fewer attendees this year.  This year's event will take place from 1 to 3 September at the Malta Maritime Hub (MMH). Unlike previous year's this will not be SiGMA's main event, it will be a smaller event that is expected to attract 15,000 people. The main event is being held in Milan this year. Last year, SiGMA's main conference attracted around 27,000 delegates. This large event drew criticism for exacerbating traffic congestion, particularly around Marsa, where the conference was held. Despite the complaints, the Traffic Ministry had insisted that its traffic management plan worked. During a media briefing on Wednesday, Transport Malta CEO Kurt Farrugia reiterated that last year's plan worked well, and overall, TM plans on implementing a very similar traffic management plan. The main difference is that more TM officials will be deployed on the first day of the event, and the white taxi drop-off and pick-up point has moved. Just like last year, TM plans on implementing a geo-fenced area for ride-hailing cabs, meaning that Y-plate taxis will not be able to drop off or pick up anyone within the general area of the event. Instead, ride-hailing cabs will have a designated pick-up and drop-off spot, on the other side of Triq il-Labour in ONE News' parking lot. Attendees will have to walk for about five minutes and cross the bridge over the main road to reach the event. White taxis will have a separate drop-off and pick-up zone located along the road in front of Identità's office. Chauffeur-driven cabs will use Addolorata Cemetery's parking area as private parking for their cabs. While anyone catching a coach or mini-bus will be dropped off and picked up on Triq tat-Tromba, which is a seven-minute walk from the venue. Otherwise, staff personnel will have their own designated parking closer to the venue. Besides these different zones, TM officials will be patrolling the area and making use of drones to best monitor the traffic. In an interview with Times of Malta last year, prime minister Robert Abela said that the Malta Maritime Hub is not a viable venue and pledged to find a better venue to host this conference. This is the third consecutive year that the MMH will be used as SiGMA's venue.",https://cdn-attachments.timesofmalta.com/5011adb69a2d75c4c204cf031ca4227dc149cbd5-1755683698-54ae1c0a-1920x1280.jpg,SiGMA's 2024 event. File Photo,2025-08-20 10:33:10.112227+00,"{National,Traffic,Transport}",{}
491134,https://timesofmalta.com/article/watch-parents-still-dark-rock-fall-killed-daughter.1114802,Times of Malta,https://timesofmalta.com,Watch: Parents 'still in the dark' on rock fall that killed daughter,"Magisterial inquiry into 2024 death likely to have been concluded, they say",Matthew Bonanno,22/08/2025,"The parents of Mirabelle Falzon, who died last year when she was hit by falling rocks at a popular swimming spot in Marsascala, say they are still in the dark about the exact circumstances of her death. The accident happened on July 19, 2024, when Falzon and her friends were sunbathing in the area of Munxar, beneath the ruins of an 18th-century military battery known as Rihama. Speaking to Times of Malta, Falzon's parents, Michael and Charmaine, said that while they have heard from government sources that the magisterial inquiry into their daughter's death has likely been concluded, they are none the wiser as to whether this is true.   Mirabelle's noisiness was a core part of her character. ""She would be in the yard with her boyfriend, and I'd tell her, 'Does everyone need to know what you're saying?' She was always laughing, bringing joy wherever she went. Now the house is silent without her,"" Charmaine said. On the one-year anniversary of Mirabelle's death, her parents organised a mass in her honour. ""I can't thank people enough for coming. The place was packed - everyone still loves her."" Finally, Mirabelle's father said he had just one request to the authorities. ""When someone brings something to your attention, don't let months and years go by before action is taken. If you save just one life, it's enough. This is a small country - things shouldn't fall on deaf ears. No one is infallible and it's impossible for everything to be perfect, but there are things we could be doing better."" Questions sent to the attorney general's office regarding the magisterial inquiry remained unanswered at the time of writing.",https://cdn-attachments.timesofmalta.com/91c34b358d923d2c927c7375a58b133db938ce70-1755444824-9bf2d680-1920x1280.jpg,Mirabelle was 'loved by everyone'.,2025-08-22 05:32:33.146671+00,"{Accident,Infrastructure,Marsascala,National}",{}
491258,https://timesofmalta.com/article/we-spent-three-terrible-years-waiting-dad-die.1114799,Times of Malta,https://timesofmalta.com,'We spent three terrible years waiting for our dad to die',Paul Scicluna's family recall the pain of seeing him fade away in a vegetative state,Mark Laurence Zammit,23/08/2025,"A sudden cardiac arrest shattered the life of Paul Scicluna, a healthy and happy retired father in 2021. The event plunged him into a vegetative state from which doctors said he would never recover and for three years his family endured a painful vigil, watching him fade away, waiting for him to die. Less than a year after Paul Scicluna's death, two of his children - Kevin and Marilyn - have decided to open up to advocate for a more inclusive euthanasia law, believing that their father should have had the choice of a dignified end. They told Times of Malta their father would have benefitted from the option, and that the government's proposed criteria are too narrow to have helped him.  he could have donated his organs, because they were all still working perfectly after the accident,"" Marilyn said. ""But the principles of the law as proposed by the government wouldn't even have made our dad eligible for it."" ""We're not saying a euthanasia law should force people to opt for it,"" Kevin said. ""But if someone is going through something like our situation and they feel like it makes sense to them, then why take it away from them?"" Kevin and Marilyn said they, too, would create a living will if given the option, a document that would allow them to specify their wishes for end-of-life care. ""That way, at least we know that if we're ever in a situation like that, we have a living will that can speak for us,"" Marilyn said. ""My dad didn't deserve to die like that.""",https://cdn-attachments.timesofmalta.com/461c4718991992d6a76876c4c2d64797b23f60e8-1755441505-fee6c9df-1920x1280.jpg,Paul with his daughter Marilyn. Family photo,2025-08-23 05:05:30.422284+00,"{Accident,Euthanasia,Health,National}",{}
