id,url,source_name,source_url,title,subtitle,author_name,publish_date,content,top_image_url,top_image_caption,created_at,tags,categories
490929,https://timesofmalta.com/article/mhra-backs-calls-random-roadside-testing-drugs-alcohol.1114914,Times of Malta,https://timesofmalta.com,MHRA backs calls for random roadside testing for drugs and alcohol,Hotel and restaurant lobby says 'time for action is now',Times of Malta,20/08/2025,"The Malta Hotels and Restaurants Association (MHRA) has come out in favour of revising laws to allow police to conduct random roadside drug and alcohol checks.  Calls for a change in legislation have been amplified in recent weeks following a spate of fatal or serious crashes involving alcohol or drug-impaired drivers.  Currently, police can only breathalyse drivers if they have a ""reasonable suspicion"" that drivers are under the influence. Police are only equipped with alcohol breathalysers.  In a statement published on Tuesday, MHRA said it backed a call by emergency doctor Jonathan Joslin, who called for random testing of motorists in a Times of Malta opinion piece published on Monday.  Joslin warned MPs that if they did not revise the law, they would have to bear moral responsibility for any ensuing road deaths in which drugs or alcohol are involved.  The MHRA called for the government and MPs to heed Joslin's call, highlighting how the ""time for action is now"". ""MHRA stresses that for a country like Malta, where tourism is a cornerstone of the economy, safety is not opitional, it is essential,"" the statement read. The Insurance Association Malta has also backed the doctor's call for random drug and alcohol testing of motorists.  ""A safe environment on our roads is just as important as the quality of our hotels, restaurants, and attractions. Tourists choose destinations where they can enjoy themselves with peace of mind, and residents deserve the same assurance every day."" MHRA said that random roadside testing would send a clear message that the country people can visit confidently and enjoy responsibly.  ""Such measures do not restrict enjoyment, they raise the standard of living and hospitality for everyone.""  The past few weeks have seen a string of road accidents and deaths linked to drink-driving.  On Monday, a woman involved in a collision that left a motorcyclist critically injured on Sunday was six times over the legal alcohol limit at the time.  In another recent case, a 42-year-old food courier from Nepal was killed when his motorcycle was hit by a Maserati car in Santa Venera. A 17-year-old driver was later charged after fleeing the scene, and pleaded not guilty to driving under the influence.  Mother-of-four Mildred Azzopardi was killed when she was caught between two cars after a car driven by a soldier crashed into a stationary vehicle in Valletta. The driver, Benjamin Chetcuti, is charged with involuntary homicide, driving under the influence and grievously injuring another man through negligence.",https://cdn-attachments.timesofmalta.com/556b2790f7f745df581ae24999a69a820808c664-1755680949-5457ba19-1920x1280.jpg,Hoteliers back doctors call for random roadside testing for drugs and alcohol following a spike in road accidents linked to driving under the influence. Photo: Matthew Mirabelli,2025-08-20 09:31:24.270839+00,"{Legislation,National,Tourism,Traffic,Transport}",{}
491047,https://timesofmalta.com/article/catering-establishments-join-calls-random-substance-testing.1114965,Times of Malta,https://timesofmalta.com,Catering establishments join calls for random substance testing,Caterers' association joins hotels and insurers in backing random testing,Matthew Bonanno,21/08/2025,"The Association of Catering Establishments (ACE) has joined a chorus of voices calling for the introduction of random drug and alcohol tests of motorists.   Currently, police can only breathalyse drivers if they have ""reasonable suspicion"" that drivers are under the influence. Police are only equipped with alcohol breathalysers.  Calls for a change in legislation have been amplified in recent weeks following a series of fatal or serious crashes involving alcohol or drug-impaired drivers.   The association referred to ""alarming"" data compiled in 2022 by the Insurance Association Malta, which is also in favour of random testing, that revealed breathalyser tests were only used in around three per cent of serious traffic accidents.  ""This data clearly highlights the need for a revision in the current legislation,"" ACE said.  The organisation referred to a recent opinion piece published in Times of Malta by emergency doctor Jonathan Joslin, who wrote that members of parliament would bear moral responsibility for future road deaths involving drugs and alcohol should the law remain unchanged. ACE added that it also supported calls by Caritas for strict ID card checks in supermarkets, groceries and catering establishments.  ""Above all, ACE also supports the recent call for a public education campaign aimed at clarifying the risks associated with alcohol consumption and driving to remind the public that any amount of alcohol in the bloodstream can impair their ability to drive safely.""  The association stressed that road safety is a collective effort which calls on government, legislators, political parties, civil society and individuals to ensure safer roads, better enforcement and fewer deaths.  On Monday, the Malta Hotels and Restaurants Association also came out in support of revising laws to allow police to conduct random substance testing.  ""MHRA stresses that for a country like Malta, where tourism is a cornerstone of the economy, safety is not optional; it is essential,"" the association said.  In a recent inquiry into the death of a motorcyclist who was found to have cocaine in his system, Magistrate Joe Mifsud endorsed a 2023 position paper co-written by NGO Doctors For Road Safety, the Maltese Association of Psychiatry and the Foundation for Welfare Services on drug-driving under the influence of psychoactive drugs.   Mifsud endorsed each of the paper's eight recommendations, including the introduction of a legal framework to enable random drug testing for psychoactive substances, as well as the random screening of professional drivers, such as taxi, school bus, coach and heavy machinery drivers.",https://cdn-attachments.timesofmalta.com/cf2760b36a1af4450b72b4f1fc0371805d5827da-1755767096-c2ca6b93-1920x1280.jpg,"Currently, police can only administer a breathalyser test if they have reasonable suspicion that a motorist is intoxicated. Photo: Shutterstock.",2025-08-21 10:01:56.907884+00,"{Catering,Legislation,National,Traffic,Transport}",{}
491118,https://timesofmalta.com/article/this-ended-tragedy-concrete-action-urged-road-safety.1115000,Times of Malta,https://timesofmalta.com,Concrete action urged for road safety,PN proposes 'zero tolerance' as emergency doctor slams 'unacceptable' situation,Times of Malta,21/08/2025,"The Nationalist Party on Thursday called for ""concrete action"" to address road safety in Malta as an emergency doctor slammed the situation as ""unacceptable"". The statements came in the wake of another accident caused by drink-driving when a car, driven by a Brazilian man, crashed head on into an oncoming bus in the opposite lane on Tower Road in Sliema. The car driver was four times over the alcohol limit.  Michael Spiteri, who was attending to the first call out of the day at just before 6am on Thursday in the wake of the Sliema accident, warned this could ""have ended in tragedy"". ""Irresponsible drivers are putting innocent lives at risk. It is obvious that some are refusing to learn, so the only way forward is random and frequent checks, harsh penalties, and highly visible enforcement to deter this reckless behaviour. This country should act to reduce preventable injuries and deaths,"" Spiteri said. In a number of proposals to address the issue, the Opposition insisted on ""zero tolerance"" for accidents caused by drivers who are found to be under the influence of alcohol or drugs, stronger law enforcement, harsher penalties and the introduction of a ""new specific criminal offence"" for causing death or grievous bodily harm due to gross negligence, recklessness and/or dangerous driving. This offence would carry a minimum penalty of five years' effective imprisonment, rising up to life imprisonment in cases with aggravating factors, the PN said. Currently, the Police Force has 18 breathalysers, while LESA has five breathalyser kits, all of which only detect alcohol. The PN said the number of road-testing devices ""must be increased"" and kits that detect drugs should be added. ""This is a real and serious problem on our roads,"" the PN said. They also highlighted the shortage of staff allocated in the police traffic section and urged for greater investment in the police force, the traffic section and the authorities responsible for road enforcement. These proposals follow a chorus of voices from various entities calling for the introduction of random drug and alcohol tests for motorists and increased road safety.",https://cdn-attachments.timesofmalta.com/68f2a130c347ad9248907c7b59f0925811d13c56-1755795016-105b4ab2-1920x1280.jpg,The aftermath of Thursday morning's accident in Sliema where the car driver was found to be four times over the alcohol limit. Photo: Michael Spiteri/Facebook,2025-08-21 17:22:34.105431+00,"{Alcohol,Drugs,National,Roads,Traffic}",{}
491371,https://timesofmalta.com/article/robert-abela-announces-ongoing-revision-drinkdrug-driving-penalties.1115140,Times of Malta,https://timesofmalta.com,Robert Abela announces ongoing revision of drink-drug driving penalties,Drink and drug driving have been mentioned in several recent road fatalities.,Daniel Ellul,24/08/2025,"The government is revising penalties for drink and drug driving, Robert Abela said on Sunday. ""There is an ongoing exercise to determine if the penalties are sufficient for these sort of crimes. If you ask me, I think there should be a serious revision,"" Abela said in a broadcast interview.  ""It's time to have a deterrent... there will be serious penalties. You will be taken to court and will be convicted on the parameters of the penalties  A Wolt courier, Khim Bahadur Pun, died on August 10 after a 17-year-old (who cannot be named by court order) allegedly ploughed into him. The teenager, who is accused of running away from the scene, was also allegedly found to be above the legal limit. On Thursday, a motorist who crashed head-on into a bus on Tower Road in Sliema was four times over the alcohol limit. The man pleaded guilty to driving recklessly while under the influence. That crash had no fatalities. Several emergency doctors have called for stiffer penalties for drink and drug driving, as well as random testing.  The Nationalist Party has said it will be proposing a private member's bill for ""zero tolerance"" for accidents caused by drivers who are found to be under the influence of alcohol or drugs. The Insurance Association Malta and the Association of Catering Establishments have also called for random roadside checks and stricter penalties. Magistrate Joe Mifsud called for random roadside alcohol and drug testing of drivers, after a fatal Senglea motorcycle crash revealed the rider had cocaine in his system. Replying to questions by One News editor Josef Caruana on Sunday, Abela said that besides legislation, there will be stricter enforcement by increasing the presence of police, Transport Malta, and LESA officials on the road. He added that there also needed to be more campaigns to deter people from driving while drunk or high.",https://cdn-attachments.timesofmalta.com/2f3469954204e5972b3970d6fe5c3de6ab17a208-1756032342-ac29df38-1920x1280.jpeg,"'It’s time to have a deterrent which says that if you were at fault in this way, there will be serious penalties' Abela said. Photo: PL",2025-08-24 11:52:52.997797+00,"{National,Pl,Traffic}",{}
491380,https://timesofmalta.com/article/joslin-insists-random-testing-pm-says-drinkdrive-penalties-raised.1115143,Times of Malta,https://timesofmalta.com,Joslin insists on random testing as PM says drink-drive penalties may be raised,"'Protection, not reaction, must be the guiding principle'",Times of Malta,24/08/2025,"Emergency doctor Jonathan Joslin on Sunday reiterated his call for random testing of motorists for alcohol and drugs after the prime minister said penalties were being revised, but did not mention roadside testing. At present motorists are only tested after accidents or when there is 'reasonable suspicion' that they may be driving under the influence. ""Random Testing is the true deterrent in decreasing injury and death on Malta's roads,"" Joslin, leading consultant at the Mater Dei emergency department, wrote in a Facebook post.  ""While higher fines and stronger punishments may act as one layer of deterrence, experts insist that the real game-changer lies in random roadside alcohol and drug testing. This must be applied before a collision happens, not only after injury or death has occurred. ""Protection, not reaction, must be the guiding principle. Drivers must understand that the risk of being caught under the influence does not depend solely on the tragic aftermath of a crash. It must be clear, publicly and categorically, that anyone can be stopped at any time, tested on the spot, and face serious legal consequences if found guilty,"" the doctor stressed. He said the prime minister's reform must therefore ensure that random roadside testing for all vehicles becomes the central deterrent.  ""Only then will Malta send the strongest possible message: if you drive under the influence, you will be caught - and the consequences will be severe. Several groups have over the past weeks called for roadside random testing after a spate of accidents linked to driving under the influence. Among them were the Insurance Association, the Malta Hotels and Catering Establishments, the Association of Catering Establishments (ACE). The government itself raised the possibility of random drug testing for drivers when it launched the National Drug Policy for public consultation in March last year.",https://cdn-attachments.timesofmalta.com/7aaefb0dd23bcde0d607bbc3364cb1a891b98000-1756041269-992e3abb-1920x1280.jpg,Jonathan Joslin is leading calls for random testing of motorists for alcohol and drugs.,2025-08-24 13:54:19.561289+00,"{National,Traffic}",{}
491437,https://timesofmalta.com/article/labour-mp-edward-zammit-lewis-backs-calls-random-breath-testing.1115163,Times of Malta,https://timesofmalta.com,Labour MP Edward Zammit Lewis backs calls for random breath testing,Former justice minister joins chorus of voices calling for measure to cut road deaths,Matthew Bonanno,25/08/2025,"Labour MP Edward Zammit Lewis has backed calls for the government to introduce random breath testing to reduce road deaths.  The former justice minister joined a growing list of individuals and organisations asking for police to be given the power to test drivers for drugs and alcohol, even if they do not show signs of inebriation.  ""Random testing without the need for reasonable suspicion is an effective preventative tool,"" Zammit Lewis said.   Pressure has been mounting on the government to introduce random breath testing over the past few weeks, following a spate of serious traffic accidents in which drugs and alcohol were involved.   Zammit Lewis said that the situation on the roads appeared to be worsening, while referring to repeated pleas to the authorities by emergency doctor Jonathan Joslin.    ""This despite several projects by Labour governments to greatly improve our country's infrastructure in an effort to increase safety, especially by my colleague Ian Borg,"" he wrote on Facebook.  Zammit Lewis acknowledged that random testing presented an ethical dilemma when it came to protecting people's right to privacy, but said he believed the proposed change to the law would benefit the common good by increasing road safety and saving lives.  ""There are models in countries like the Netherlands, Sweden, France, Germany and Ireland, which have been implemented and are now seen as effective deterrent to fatal traffic accidents.""  The MP said he agreed with Prime Minister Robert Abela, who on Sunday said the government was reviewing drink-driving penalties.  ""However, I also agree with the idea of 'prevention not reaction',"" he said. Both the Malta Hotels and Restaurants Association and the Association of Catering Establishments have backed calls for random testing, as has Insurance Association Malta.   The legal amendment has also found support among the judiciary. In a recent inquiry into the death of a motorcyclist who was found to have cocaine in his system, Magistrate Joe Mifsud endorsed a 2023 position paper co-written by NGO Doctors For Road Safety, the Maltese Association of Psychiatry and the Foundation for Welfare Services on drug-driving under the influence of psychoactive drugs.    Mifsud endorsed each of the paper's eight recommendations, including the introduction of a legal framework to enable random drug testing for psychoactive substances, as well as the random screening of professional drivers, such as taxi, school bus, coach and heavy machinery drivers.  Zammit Lewis has recently used social media to take aim at various government measures.  He criticised the prime minister's planning reforms committee and pushed for the immediate recognition of the state of Palestine.",https://cdn-attachments.timesofmalta.com/9f382fbbb2a21dc20aefcbba9ccd85c0da182869-1756112415-08faa0f5-1920x1280.jpg,Zammit Lewis said Malta should follow in the footsteps of various EU countries in introducing random breath tests on motorists. File photo.,2025-08-25 10:07:25.524056+00,"{National,Police,Traffic}",{}
493212,https://timesofmalta.com/article/birkirkara-aqueduct-arch-collapses-traffic-accident-council.1115961,Times of Malta,https://timesofmalta.com,Birkirkara aqueduct arch collapses after traffic accident - council,Council appeals to authorities to carry out works 'without delay' ahead of new school term,Times of Malta,09/09/2025,"An aqueduct arch in Birkirkara collapsed after a traffic accident in the area, the local council said Tuesday evening, while calling for swift repair works ahead of the beginning of the new scholastic year. In a statement, the council said, ""some weeks ago, one of the arches of the historic aqueduct located in our locality collapsed due to a traffic accident that occurred in the area"". While no further details about the accident were provided, in July part of the historic Wignacourt aqueduct in Mriehel was closed off for checks after a truck hit one of the arches as it joined the Rabat road. An architect was appointed by the Superintendence of Cultural Heritage to evaluate and prepare a report on the damage, with repair works to be carried out ""by the relevant authorities"", the council said.  ""The council wishes to emphasise that it is not within its remit to carry out these works, nor does it hold any legal or technical responsibility for the repair of the arch"", it said. ""Nevertheless, the council has been actively and continuously putting pressure and engaging to ensure that these works are undertaken as soon as possible."" The council said the pending repairs were ""particularly important"" due to the new school year starting later this month, with it ""very aware of the traffic pressure that already exists in the area - pressure that has increased due to the closure of this arch"". It ""strongly appealed"" to authorities ""to make every effort to ensure that the necessary works are carried out without further delay"". The Birkirkara community and residents ""deserve a serious and immediate solution to this inconvenience that has persisted for too long"", the council said. The aqueduct was built on the orders of Grand Master Wignacourt, for whom it is named, to carry water from springs in Dingli and Rabat to Valletta. It was inaugurated in April 1615. This is not the first time the historic structure was damaged; in August 2018, one of the arches was damaged when the driver of a large concrete-mix truck ignored traffic signs and tried to drive through, damaging the central corbel stone of the arch. The council statement was signed by mayor Desirei Grech and executive secretary Christine-Jo Mansueto.",https://cdn-attachments.timesofmalta.com/540ae262328b7296ca387bbc3352e9797c457ea4-1757446450-1cb498e3-1920x1280.jpg,"An arch of the Wignacourt Aqueduct collapsed in the past weeks after a traffic accident, the council said. Photo: Continentaleurope at English Wikipedia.",2025-09-09 20:01:09.002407+00,"{Birkirkara,Heritage,National,Traffic}",{}
493223,https://timesofmalta.com/article/warning-sign-mgiebah-bay-four-months-report-rockfall-risk.1115951,Times of Malta,https://timesofmalta.com,No entry sign put up at Mgiebah Bay as danger looms right on top of bathers,The sign was put up hours after Times of Malta queried the lack of safety measures in place,Daniel Ellul,10/09/2025,"The Public Works authorities on Tuesday evening placed a 'Danger no entry' warning sign at Mgiebah Bay, hours after Times of Malta queried a lack of safety measures in place and four months after a government report identified unstable rock formations as a ""significant risk to public safety"".  The report had said that action should be taken ""as soon as possible to prevent any avoidable incidents"".  It remains unclear whether any further safety measures will follow the placement of the no-entry sign. Mgiebah Bay, in Mellieha's Selmun area, is a swimming spot favoured by those wanting to avoid crowds. Pictures posted on social media and others taken by Times of Malta show deep cracks in rock formations just above a flat, clay part of Mgiebah that is popular with bathers.  Frenki Dragan Crnjakovic, who flagged the issue on the Facebook group 'The BEST of Malta', said he highlighted the issue last year. ""A huge chunk of rock is waiting for its moment to crash into the sea. I wrote about this last year but it seems my post didn't reach many people. Be kind - share with your friends. I believe that it will also reach the official services that will mark or fence off these dangerous areas,"" he said.  Mellieha mayor Gabriel Micallef said he first reported the issue to the police and several government entities last April. He pointed to a particular rock formation that seemed close to dislodging onto the crowd. By May, a report commissioned by the police and drawn up by the Public Works Department's Project Design and Engineering Directorate confirmed the danger. ""It has been observed that large boulders are gradually becoming dislodged due to ongoing coastal erosion,"" the report, dated May 9, says. ""This natural process is giving rise to areas that pose a significant risk to public safety, especially as the summer season approaches and the bay is expected to attract a high number of visitors for sunbathing and swimming,"" it says. The report said that, besides the cracks in the rock formation highlighted by Micallef, other rock formations in other parts of the bay were dangerous. ""In view of the above, I strongly recommend that a qualified geotechnical engineer be urgently commissioned to carry out a comprehensive assessment of the site. The objective of this evaluation should be to identify zones of potential danger and advise on any necessary mitigation measures,"" the report says. ""Given the imminent increase in public use of this location, this assessment should be undertaken as soon as possible to prevent any avoidable incidents."" Correspondence provided to Times of Malta by the Mellieha mayor shows that the Lands Authority was alerted to the problem. Micallef said that the last communication he had from the authority was in June, when the Lands Authority and the council agreed to install danger signs. ""Kindly note that danger signs have been ordered and I will update you with the date of installation,"" the e-mail, dated June 24, said. Questions have been sent to the lands ministry. Last year, 22-year-old Mirabelle Falzon died when she was hit by falling rocks at a popular spot in an area known as Munxar, in the limits of St Thomas Bay. The ruins of an 18th-century military battery, known as Rihama, are perched on the cliff overlooking the site. After the incident, several signs were put up, warning that swimming in the area is prohibited, and a fence was erected around the battery itself.  A magisterial inquiry into the tragedy said reports about the dangerous state of the coastal battery in Marsascala, made in the months and years before the collapse killed Falzon, were lost in the bureaucracy of government entities.  The magistrate recommended that a single entity should be responsible for receiving reports about state-owned and private buildings, as well as abandoned buildings and structures like bastions and cliffs that presented a danger to the public. In a statement reacting to the conclusions, the government said it will be implementing the court's recommendation for there to be one entity ""that will receive reports about government buildings or private buildings, as well as about walls, cliffs, or abandoned buildings that pose a danger to the public"".",https://cdn-attachments.timesofmalta.com/0191d72a735c9d4c5aab804d2c674bdd585860ae-1757481590-792c9e79-1920x1280.jpg,The site at risk of a potentially deadly rockfall. (Chris Sant Fournier),2025-09-10 06:06:18.32888+00,"{Accident,Environment,Mellieħa,National}",{}
493920,https://timesofmalta.com/article/tougher-measures-reckless-drivers-go-parliament.1116252,Times of Malta,https://timesofmalta.com,Tougher measures against reckless drivers go before parliament,We want to bring about a culture change and introduce effective deterrents - minister,Times of Malta,16/09/2025,"A bill to introduce random testing of motorists for drug and alcohol abuse went before parliament on Tuesday, with the Home Affairs Minister insisting that the changes had been in the works for some months. Calls for tougher legislation reached a crescendo this summer following a spate of traffic accidents in which the motorists involved were found to have been driving under the influence of drink or drugs. But Home Affairs Minister Byron Camilleri told the House that the government had declared its intention to beef up the laws even before parliament rose for the summer recess. ""We want to send a clear message to motorists that they cannot, through their actions, put others in danger,"" he said.  Motorists and pedestrians who observed the law deserved protection, he said, and while one could not control what everybody did or did not do, this legislation would serve as a stronger deterrent. Going into the provisions of the law, Camilleri said that henceforth, the police would be able to test motorists for drug abuse in the same way as they did for alcohol. And tests could be carried out randomly and not upon 'reasonable suspicion' as had been the case to date for drink-driving. Limits were not being changed, the minister said, but there would be 'zero tolerance' for anyone driving under the influence of illegal drugs such as cocaine or heroin. The minister pointed out that during talks with a number of organisations, concerns had been raised about how this new approach could negatively affect people taking medical cannabis who were perfectly fit to drive but could still be caught up in the tests. Similarly, people who took recreational cannabis days previously could also be caught up. There was also a risk that people would  not take medicines prescribed by doctors for fear of being caught up in drug tests.  A well-researched document had been handed to the government and was being seriously considered.  The purpose of the new law was to ensure that everyone was responsible behind the wheel and to deter only those who were unfit to drive. But there would be zero tolerance of those who were reckless and prepared to put other people's lives in danger. No risks could be taken, which was why random testing was now also being introduced.   The minister said the police had bought new, modern test kits for drug testing. The procedure to be followed was that in the case of a positive drug test, a follow-up test would be taken to confirm the result. The new law also provided that when a traffic accident resulted in a fatality, the motorist would be sentenced to jail if convicted of having been driving under the influence of alcohol or drugs. The possibility of a suspended sentence was being removed. Stiffer fines There would also be stiffer fines for those found to be driving under the influence of drugs or alcohol. The purpose was to strengthen the deterrent against those who, through their recklessness, risked injuring or killing somebody. A fine which previously stood at €1,800 was now being raised to €2,500 for a first offence. In a repeat offence, the current fine of €3,000 was being raised to €5,000. Furthermore, prosecutors may request immediate suspension of a motorist's driving licence, not when proceedings are completed. The law was also introducing stiffer penalties in hit-and-run cases.  In his address Camilleri said this was not the first time that the government was taking tough action to ensure that traffic laws were observed. Penalties for contraventions that could put people's lives in danger had actually been doubled in 2023. But strengthening the law had to be accompanied by actual enforcement, and this was happening too, with just the police having mounted 1,300 road checks this year up to August. Action would increase even more now that the police had a specialised Road Policing Unit.  10,000 found driving while on the phone this year  Action by the police and others such as LESA was not just focused on drink and drug driving. This year, up to August,10,000 fines were issued against motorists found using mobile phones at the wheel. 38,000 had been fined for this offence since 2022. All these people, clearly, were prepared to drive in a manner which endangered others, despite heavy fines, the minister said.  This underlined the need for educational campaigns to underscore the point that people should not put other people's lives at risk. ""The message is clear, the mobile phone can wait and if you drink or take drugs, your place is not behind the steering wheel,"" Camilleri said. ""Do not play with people's lives"".",https://cdn-attachments.timesofmalta.com/19ec136d08358bd3d8b6f72389bfce2c53910a60-1758033532-664deb4e-1920x1280.png,Home Affairs Minister Byron Camilleri speaking in parliament on Tuesday.,2025-09-16 15:04:54.616951+00,"{Drugs,National,Traffic}",{}
494102,https://timesofmalta.com/article/man-accused-bidnija-murder-charged-earlier-road-rage-attack.1116373,Times of Malta,https://timesofmalta.com,Man accused of Bidnija murder charged with earlier 'road rage' attack,Water delivery ends in an altercation,Monique Agius,18/09/2025,"A man accused of murdering a driver after a minor road collision has been charged with a second alleged road rage incident that took place months before the fatal shooting. Mohamed Hamdan, 46, appeared in court yesterday to face a string of driving offences  over a January incident in St Paul's Bay, in which he allegedly rammed his truck into a car following a traffic dispute. The incident, caught on camera and exclusively revealed by Times of Malta, involved Hamdan allegedly attempting to park his truck to make a water delivery to a hotel. Police inspector Warren Galea told the court that the alleged victim, driving a red Mazda, had overtaken Hamdan and blocked his access to the designated delivery spot on Triq it-Turisti.   The two men exited their vehicles and initially exchanged words. The situation quickly escalated, and a passenger had to intervene to separate them. Hamdan then returned to his truck and drove into the Mazda, which was later declared a total loss. Three other parked vehicles were also extensively damaged. The court heard that the accused was arrested at the time but released on police bail until February 26, pending the submission of medical documentation by the alleged victim. Despite repeated visits by Hamdan to the Qawra police station to seek updates, the requested documents were not submitted until March. The alleged victim presented a medical certificate and vehicle damage valuation report, both dated January. Hamdan also sustained a scratch, which was certified as slight injuries. Hamdan was called back to the police station on April 15. He requested to have his lawyer, Nicholas Mifsud, present before any interrogation. However, inspector Galea explained that due to Mifsud's involvement in a high-profile jury case, the interview was postponed. Before a new date could be set, the fatal Bidnija shooting occurred. Hamdan was arrested and charged with murdering Jean Paul Busuttil in yet another traffic dispute. Given the circumstances, police decided to file the earlier road rage charges on July 4 without conducting a formal interrogation. Hamdan pleaded not guilty to wilful damage to a car, slightly injuring the driver, damaging three parked cars through negligent and reckless driving, dangerous driving and recidivism. The alleged victim took the stand yesterday. Cautioned that he could face charges himself, the man chose to testify. He said he had been collecting employees from the Bugibba Hotel at around 6.30am when Hamdan's truck reversed towards him. He claimed he tried to manoeuvre around the truck, asking Hamdan to let him pass so the latter could park. The witness described Hamdan exiting the truck and allegedly swearing and trying to punch him. He said his employees stepped in to defuse the situation, and as he returned to close the back passenger door, Hamdan drove his truck into his car and then several others. Under cross-examination, the alleged victim admitted that his car was in the middle of the road but insisted he had no alternative route to where he was going. He denied pushing Hamdan but admitted to ""blocking"" him when the accused attempted to strike him. Lawyer Jacob Magri, representing the alleged victim as parte civile, requested a protection order following the testimony. The court, presided over by Magistrate Leonard Caruana, is expected to rule on the matter from chambers. The case continues in October. Police inspector Warren Galea prosecuted. Lawyer Nicholas Mifsud assisted Hamdan. Lawyers Arthur Azzopardi and Jacob Magri are assisting alleged victim.",https://cdn-attachments.timesofmalta.com/28c38f8aad950cf5cc684df6e752f437bdbf4895-1758130017-f59d90a2-1920x1280.jpg,The truck allegedly driven by Mohammed Hamdan and caught on CCTV.,2025-09-18 04:42:25.001564+00,"{Accident,Court,National}",{}
495320,https://timesofmalta.com/article/woman-cleared-causing-collision-six-parked-cars.1117064,Times of Malta,https://timesofmalta.com,Woman cleared of causing collision with six parked cars,"Prosecutors failed to prove that the accused was driving the car that caused the crash, court says",Monique Agius,30/09/2025,"A court has cleared a woman of crashing a car into six parked vehicles after the prosecution failed to prove she was the driver. The incident happened in Naxxar Road, Birkirkara, on March 19, 2022. Esther Mifsud was arraigned before Magistrate Yana Micallef Stafrace and accused of dangerous and reckless driving, damaging the six parked cars due to negligence, and driving under the influence of alcohol. She denied the charges. The court observed that affidavits presented in court were ""inconclusive"" and ""confusing"" as to who was actually driving the vehicle at the time of the incident. It pointed out that jurisprudence laid down that the evidence on identity needs to be ""clear"" and ""unequivocal"". In this case the prosecution failed to prove beyond a reasonable doubt that the accused was driving the vehicle at the time of the incident and that she was driving under the influence. It was also noted that while the police had alleged that bodycam used by officers on the scene was switched on at the time of the incident, footage was never presented in court. ""Had this evidence been presented, it would clearly have helped the court to identify the person behind the wheel,"" Magistrate Yana Micallef Stafrace said. The court acquitted Mifsud of all charges brought against her.</p><p>Police inspector Diane Vella prosecuted. Lawyer Charles Mercieca appeared for the accused.",https://cdn-attachments.timesofmalta.com/d6772abbfaf91c7e6595604f2d97340a1d0898e0-1759243206-b07c897a-1920x1280.jpg,"The identity of a motorist who crashed into six parked cars was not proven by prosecutors, a court said. Shutterstock photo.",2025-09-30 15:22:58.190808+00,"{Court,National,Traffic}",{}
495942,https://newsbook.com.mt/en/traffic-collision-case-collapses-over-identification-failure-and-police-error/,Newsbook,https://newsbook.com.mt/,Traffic collision case collapses over identification failure and police error,nan,Jurgen Balzan,06/10/2025,"A St Paul's Bay man accused of causing a traffic collision has been acquitted after the alleged victim failed to identify him in court and police failed to follow proper procedures during the investigation.
Dennis Attard, 49, of Triq l-Imsida, Santa Venera, faced five charges stemming from a collision on 23 September 2024 in Triq Censu Tabone, St Paul's Bay, including reckless driving, causing involuntary damage, driving without a licence, driving an unlicensed vehicle, and driving without insurance.
The case centred on a collision between Attard's vehicle and a motorcycle ridden by Marland Herman Jones.
Jones told the court he was riding down a narrow street when a car ""just kind of jumped in"" and pulled out in front of him. ""I braked as hard as I could but I hit the I believe his door or the front right quarter panel,"" he testified, adding that he ""just kind of fell over and jumped up cursing.""
Jones explained that the driver claimed he had to leave urgently because ""his daughter was giving birth."" They exchanged phone numbers via WhatsApp, but when Jones attempted to contact him, he received no response despite seeing the messages had been viewed. ""I tried to contact him again, no answer. He viewed the I saw it through the messaging app. I could tell that he watched it,"" Jones testified.
However, when asked to identify the accused in court, Jones admitted: ""Actually at at this date I can't recognize him in court, if this is the gentleman, I don't quite recognize him, I have to be honest."" He explained he had identified someone at the police station ""over 8 months ago"" but ""couldn't tell you now.""
The defence suggested Jones had hit the car from behind, but Jones firmly rejected this, stating repeatedly: ""That'd be completely incorrect"" and ""That'd be incredibly incorrect.""
Magistrate Yana Micallef Stafrace dismissed all charges on Monday, ruling that Jones ""did not recognise the accused in Court"" and noting his claimed identification at the police station ""does not result from the police affidavit.""
Moreover, the court found that ""on the day of the collision the right to silence was not administered to the accused as required by law.""
Court therefore concluded that ""the evidence does not provide beyond reasonable doubt all the elements of the crime, and therefore the imputations have not been proven to the degree required in the criminal field.""
Attard chose not to testify and was acquitted of all charges.",https://cdn.newsbook.com.mt/wp-content/uploads/2023/05/14173250/WhatsApp-Image-2023-05-14-at-17.26.56.jpeg,,2025-10-06 20:22:06.418272+00,"{Accident,Police,Traffic}",{}
