id,date_of_accident,num_people_involved,num_drivers,driver_ages,driver_genders,injury_severities,num_vehicles_involved,vehicle_types,road_conditions,human_factors,infrastructure,road_name,locality
493983,2025-09-17 23:30:00+00:00,1,1,[26],[],['serious'],1,['car'],[],[],['parking'],Triq il-Mina ta'Hompesch,Zabbar
494102,2025-01-01 06:30:00+00:00,1,2,"[46, None]",[],['slight'],2,"['truck', 'car']",[],[],[],Triq it-Turisti,St Paul's Bay
494209,2025-09-18 20:45:00+00:00,1,2,"[54, 34]",[],['serious'],2,"['motorcycle', 'car']",[],[],[],Triq San Gwann t'Ghuxa,Bormla
494363,2025-09-20 13:30:00+00:00,2,2,"[30, 34]",[],"['grievous', 'pending']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq l-Gharb,"Gharb, Gozo"
494368,2025-09-20 13:30:00+00:00,2,2,"[30, 34]",[],"['grievous', 'pending']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq l-Gharb,"Gharb, Gozo"
494438,2025-09-21 08:30:00+00:00,1,1,[75],[],['serious'],1,['car'],[],[],[],,Pieta
494571,2025-09-22 19:00:00+00:00,1,2,"[42, None]",[],['serious'],2,"['motorcycle', 'car']",[],[],[],Bella Vista Street,San Gwann
494727,2025-09-24 08:00:00+00:00,1,1,[82],[],['serious'],1,['car'],[],[],[],Triq Marsalforn,Gozo
494856,2025-09-25 14:15:00+00:00,1,1,[58],[],['grievous'],1,['motorcycle'],[],[],[],Triq ir-Repubblika,"Rabat, Gozo"
494910,2025-09-26 18:00:00+00:00,1,2,"[33, 28]",[],['grievous'],2,"['motorcycle', 'car']",[],[],[],Triq Sant Antnin,Marsascala
495320,2022-03-19 00:00:00+00:00,0,1,[],[],[],7,"['car', 'car', 'car', 'car', 'car', 'car', 'car']",[],['drunk'],[],Naxxar Road,Birkirkara
495442,2025-10-02 15:00:00+00:00,0,1,[],[],[],1,['car'],[],[],[],,Mriehel bypass
495504,2025-10-02 05:30:00+00:00,1,2,"[47, 53]",[],['grievous'],2,"['motorcycle', 'car']",[],[],[],Triq l-Imgarr,"Qala, Gozo"
495595,2025-10-02 16:20:00+00:00,4,1,[],[],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],[],,"D8 state road near Bunica, Croatia"
495731,2025-10-02 16:20:00+00:00,4,1,[],[],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],[],,"D8 state road near Bunica, Croatia"
495807,2025-10-04 23:00:00+00:00,6,3,"[49, 19, 50]",[],"['serious', 'slight', 'slight', 'slight', 'serious', 'slight']",3,"['car', 'car', 'car']",[],[],[],,Gudja Bypass
495802,2025-07-16 00:00:00+00:00,1,1,[],[],['critical'],1,['car'],[],[],['crosswalk'],,
495896,2025-10-02 16:20:00+00:00,4,1,[],[],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],[],,"D8 state road near Bunica, Croatia"
495942,2024-09-23 00:00:00+00:00,1,2,"[49, None]",[],['slight'],2,"['car', 'motorcycle']",[],[],[],Triq Censu Tabone,St Paul's Bay
496006,2025-10-05 00:00:00+00:00,1,2,"[34, None]",[],['slight'],2,"['car', 'motorcycle']",[],['drunk'],['roundabout'],,Saqqajja Hill
495969,2025-07-16 00:00:00+00:00,1,1,[],[],['critical'],1,['car'],[],[],['crosswalk'],,
496158,2025-10-02 16:20:00+00:00,4,1,[],[],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],[],,"D8 state road near Bunica, Croatia"
496202,2025-10-09 09:30:00+00:00,1,2,"[61, 67]",[],['serious'],2,"['motorcycle', 'car']",[],[],[],Triq il-Belt Valletta,Zurrieq
496274,2025-10-09 14:00:00+00:00,1,1,[0],[''],['none'],1,['car'],[],[],[],Triq Sant Anna,Floriana
496362,2025-10-10 09:00:00+00:00,5,4,"[35, 43, 67, 55]","['male', 'male', 'male', 'male']","['grievous', 'slight', 'none', 'none', 'none']",4,"['truck', 'motorcycle', 'car', 'car']",[],[],[],Triq l-Imgarr,Ghajnsielem
