id,date_of_accident,num_people_involved,num_drivers,driver_ages,driver_genders,injury_severities,num_vehicles_involved,vehicle_types,road_conditions,human_factors,infrastructure,road_name,locality
493372,2025-09-11 07:30:00+00:00,1,1,[33],['male'],['serious'],1,['motorcycle'],[],[],[],Dun Karm Street,Msida
493542,2025-09-12 15:00:00+00:00,4,1,[0],[],"['none', 'none', 'none', 'none']",2,"['car', 'car']",[],[],[],Triq Isouard,Marsa
493598,2025-09-12 15:00:00+00:00,4,1,[0],[],"['none', 'none', 'none', 'none']",2,"['car', 'car']",[],[],[],Triq Isouard,Marsa
493702,2025-09-14 13:30:00+00:00,2,1,[52],['male'],"['grievous', 'grievous']",2,"['motorcycle', 'bicycle']",[],[],[],Triq Bajada,Zabbar
493664,2025-09-14 20:00:00+00:00,1,1,[54],['male'],['serious'],1,['car'],[],[],['roundabout'],Triq il-Perit Dom Mintoff,Paola
493670,,2,3,"[69, 34, 24]","['male', 'male', 'male']","['serious', 'serious']",3,"['car', 'motorcycle', 'car']",[],[],[],,St Paul's Roundabout and Msida
493898,2025-09-16 12:15:00+00:00,1,1,[69],['female'],['serious'],1,['car'],[],[],[],Republic Street,"Victoria, Gozo"
493983,2025-09-17 23:30:00+00:00,1,1,[26],['male'],['serious'],1,['car'],[],[],['parking'],Triq il-Mina ta'Hompesch,Zabbar
494102,2025-01-01 06:30:00+00:00,1,2,"[0, 46]",[],['slight'],2,"['car', 'truck']",[],[],[],Triq it-Turisti,St Paul's Bay
494209,2025-09-18 20:45:00+00:00,1,2,"[54, 34]","['male', 'male']",['serious'],2,"['motorcycle', 'car']",[],[],[],Triq San Gwann t'Ghuxa,Bormla
494363,2025-09-20 13:30:00+00:00,2,2,"[30, 34]","['male', 'male']","['pending', 'grievous']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq l-Gharb,"Gharb, Gozo"
494368,2025-09-20 13:30:00+00:00,2,2,"[30, 34]","['male', 'male']","['pending', 'grievous']",2,"['motorcycle', 'motorcycle']",[],[],[],Triq l-Gharb,"Gharb, Gozo"
494438,2025-09-21 08:30:00+00:00,1,1,[75],['male'],['serious'],1,['car'],[],[],[],Sa Maison,Pieta
494379,,0,0,[],[],[],0,[],[],[],[],Triq il-Bidnija,Bidnija
494571,2025-09-22 19:00:00+00:00,1,2,"[42, 0]",['male'],['serious'],2,"['motorcycle', 'car']",[],[],[],Bella Vista Street,San Gwann
494727,2025-09-24 08:00:00+00:00,1,1,[82],['male'],['serious'],1,['car'],[],[],[],Triq Marsalforn,Gozo
494856,2025-09-25 14:15:00+00:00,1,1,[58],['male'],['grievous'],1,['motorcycle'],[],[],[],Triq ir-Repubblika,"Rabat, Gozo"
494910,2025-09-25 18:00:00+00:00,1,2,"[33, 28]","['male', 'female']",['grievous'],2,"['motorcycle', 'car']",[],[],[],Triq Sant Antnin,Marsascala
495320,2022-03-19 00:00:00+00:00,0,1,[0],[],[],7,"['car', 'car', 'car', 'car', 'car', 'car', 'car']",[],[],[],Naxxar Road,Birkirkara
495442,2025-10-02 15:00:00+00:00,1,1,[0],[],['none'],1,['car'],[],[],[],,Mriehel bypass
495504,2025-10-02 05:30:00+00:00,1,2,"[47, 53]","['male', 'female']",['grievous'],2,"['motorcycle', 'car']",[],[],[],Triq l-Imgarr,"Qala, Gozo"
495595,2025-10-02 16:20:00+00:00,4,1,[0],[],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],[],D8 state road,"near Bunica, Croatia"
495731,2025-10-02 16:20:00+00:00,4,1,[0],[],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],[],D8 state road,"near Bunica, Croatia"
495807,2025-10-04 23:00:00+00:00,6,3,"[49, 19, 50]","['male', 'male', 'male']","['slight', 'slight', 'serious', 'slight', 'slight', 'serious']",3,"['car', 'car', 'car']",[],[],[],,Gudja Bypass
495802,2025-07-16 00:00:00+00:00,1,1,[0],[],['critical'],1,['car'],[],[],[],,Mount Carmel
495896,2025-10-02 16:20:00+00:00,4,1,[0],[],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],[],D8 state road,"near Bunica, Croatia"
495942,2024-09-23 00:00:00+00:00,1,2,"[0, 49]",[],['slight'],2,"['motorcycle', 'car']",[],[],[],Triq Censu Tabone,St Paul's Bay
496006,2025-10-05 00:00:00+00:00,1,2,"[0, 34]",[],['grievous'],2,"['car', 'motorcycle']",[],['drunk'],['roundabout'],Saqqajja Hill,
495969,2025-07-16 00:00:00+00:00,1,1,[0],[],['critical'],1,['car'],[],[],[],,Mount Carmel
496068,2025-10-05 02:00:00+00:00,1,1,[0],[],['grievous'],1,['car'],[],[],[],Triq San Gorg and Triq L. Apap,Paceville
496158,2025-10-02 16:20:00+00:00,4,1,[0],[],"['dead', 'dead', 'dead', 'dead']",1,['car'],[],[],[],D8 state road,"near Bunica, Croatia"
496128,2025-10-08 13:00:00+00:00,1,0,[],[],['dead'],0,[],[],[],[],,"Ramla Bay, Gozo"
496202,2025-10-09 09:30:00+00:00,1,2,"[61, 67]","['male', 'female']",['serious'],2,"['motorcycle', 'car']",[],[],[],Triq il-Belt Valletta,Zurrieq
496274,2025-10-09 14:00:00+00:00,1,1,[0],[''],['none'],1,['car'],[],[],[],Triq Sant Anna,Floriana
496362,2025-10-10 09:00:00+00:00,5,4,"[35, 43, 67, 55]","['male', 'male', 'male', 'male']","['grievous', 'slight', 'none', 'none', 'none']",4,"['truck', 'motorcycle', 'car', 'car']",[],[],[],Triq l-Imgarr,Ghajnsielem
